Statistical profiling result from isolate-0x7f952ac00000-2296-v8.log, (184794 ticks, 864 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     31    0.0%    0.0%  LazyCompile: *toBin /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/cmap/commands.js:496:10
     31    0.0%    0.0%  LazyCompile: *result /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/dynamoose/dist/Schema.js:17:11
     31    0.0%    0.0%  LazyCompile: *removeListener node:events:675:28
     31    0.0%    0.0%  LazyCompile: *afterConnect node:net:1231:22
     30    0.0%    0.0%  LazyCompile: *exports.hasUserDefinedProperty /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/utils.js:724:42
     30    0.0%    0.0%  LazyCompile: *SchemaDate.cast /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/schema/date.js:341:37
     30    0.0%    0.0%  LazyCompile: *<anonymous> /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/dist/modules/messages/providers/msg-fb-webhook.service.js:262:48
     29    0.0%    0.0%  LazyCompile: *mergeDeepProperties /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/axios/lib/core/mergeConfig.js:30:31
     29    0.0%    0.0%  LazyCompile: *configSecureContext node:internal/tls/secure-context:124:29
     29    0.0%    0.0%  LazyCompile: *_startHttpSpan /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/@opentelemetry/instrumentation-http/build/src/http.js:417:19
     29    0.0%    0.0%  LazyCompile: *Kareem.execPre /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/kareem/index.js:8:36
     29    0.0%    0.0%  LazyCompile: *BinMsg /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/cmap/commands.js:545:16
     29    0.0%    0.0%  LazyCompile: *AbstractOperation /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/operations/operation.js:25:16
     29    0.0%    0.0%  Function: ^write /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/cmap/connection.js:488:15
     28    0.0%    0.0%  LazyCompile: *matchKnownFields node:_http_incoming:276:26
     28    0.0%    0.0%  LazyCompile: *lookupAndConnect node:net:1107:26
     28    0.0%    0.0%  LazyCompile: *length /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/denque/index.js:85:23
     28    0.0%    0.0%  LazyCompile: *fromOptions /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/write_concern.js:40:23
     28    0.0%    0.0%  LazyCompile: *_getPathsToValidate /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/document.js:2462:29
     28    0.0%    0.0%  LazyCompile: *Readable.resume node:internal/streams/readable:963:37
     28    0.0%    0.0%  LazyCompile: *EventEmitter.init node:domain:462:29
     27    0.0%    0.0%  LazyCompile: *onwrite /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/readable-stream/lib/_stream_writable.js:444:17
     27    0.0%    0.0%  LazyCompile: *hasTimedOut /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/sessions.js:535:16
     27    0.0%    0.0%  LazyCompile: *getName node:https:210:43
     27    0.0%    0.0%  LazyCompile: *get /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/@opentelemetry/semantic-conventions/build/src/trace/index.js:4:67
     27    0.0%    0.0%  LazyCompile: *exports.getValue /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/utils.js:620:28
     27    0.0%    0.0%  LazyCompile: *SchemaType._applySetters /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/schematype.js:1144:46
     27    0.0%    0.0%  LazyCompile: *Readable.read /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/readable-stream/lib/_stream_readable.js:392:36
     27    0.0%    0.0%  LazyCompile: *Observable.subscribe /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/rxjs/dist/cjs/internal/Observable.js:23:47
     27    0.0%    0.0%  LazyCompile: *<anonymous> /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/class-validator/cjs/validation/ValidationExecutor.js:175:96
     26    0.0%    0.0%  LazyCompile: *get node:internal/streams/writable:791:8
     26    0.0%    0.0%  LazyCompile: *applyPaths /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/queryhelpers.js:147:41
     25    0.0%    0.0%  LazyCompile: *writeU_Int32LE node:internal/buffer:690:24
     25    0.0%    0.0%  LazyCompile: *isPOJO /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/utils.js:386:33
     25    0.0%    0.0%  LazyCompile: *get /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/helpers/get.js:8:30
     25    0.0%    0.0%  LazyCompile: *addRequest node:_http_agent:245:49
     25    0.0%    0.0%  LazyCompile: *<anonymous> /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/operations/connect.js:52:28
     24    0.0%    0.0%  RegExp: [^\t\x20-\x7e\x80-\xff]
     24    0.0%    0.0%  LazyCompile: *stringify /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/uuid/dist/stringify.js:22:19
     24    0.0%    0.0%  LazyCompile: *stackSet /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/lodash/lodash.js:2392:22
     24    0.0%    0.0%  LazyCompile: *resOnFinish node:_http_server:833:21
     24    0.0%    0.0%  LazyCompile: *normalizeHeaderName /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/axios/lib/helpers/normalizeHeaderName.js:5:46
     24    0.0%    0.0%  LazyCompile: *noop node:internal/util/debuglog:47:14
     24    0.0%    0.0%  LazyCompile: *handleNewMessageEvents /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/dist/modules/messages/providers/msg-fb-webhook.service.js:245:33
     24    0.0%    0.0%  LazyCompile: *TLSSocket._wrapHandle node:_tls_wrap:602:43
     24    0.0%    0.0%  LazyCompile: *Document.$__init /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/document.js:711:38
     24    0.0%    0.0%  LazyCompile: *<anonymous> /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/sdam/topology.js:528:26
